no,url,product_id,name,brand,category,sold,featured_image,description,published_at,created_at,variant_by,variant_id,title,barcode,price,variant_image,available,inventory_quantity
1081,https://lamthaocosmetics.vn/products/may-rua-mat-cho-da-nhay-cam-halio-sensitive-facial-cleansing-massaging-device,1054072511,Máy Rửa Mặt Cho Da Nhạy Cảm Halio Sensitive Facial Cleansing & Massaging Device,Halio,Dụng cụ - Thiết bị,9,https://product.hstatic.net/200000868185/product/thao_vi_-_2024-05-28t094337.340_0152c5298ba04a869d93701db2d4d4b5.png,Máy Rửa Mặt Cho Da Nhạy Cảm Halio Sensitive Facial Cleansing & Massaging Device hiện đang là sản phẩm được ưa thích tại Halio nhờ chế độ rung dịu nhẹ rất an toàn với da nhạy cảm.,2024-04-11T18:11:24.712Z,2024-04-11T18:11:29.811Z,['Màu sắc'],1121610035,Baby Pink,858681007883,750000.0,https://product.hstatic.net/200000868185/product/new_project__10___1__d8099de7ea21440280baf3e5025f3190_352d2400f3ff4abb9515ddb394952655.jpg,False,0.0
1082,https://lamthaocosmetics.vn/products/may-rua-mat-cho-da-nhay-cam-halio-sensitive-facial-cleansing-massaging-device,1054072511,Máy Rửa Mặt Cho Da Nhạy Cảm Halio Sensitive Facial Cleansing & Massaging Device,Halio,Dụng cụ - Thiết bị,9,https://product.hstatic.net/200000868185/product/thao_vi_-_2024-05-28t094337.340_0152c5298ba04a869d93701db2d4d4b5.png,Máy Rửa Mặt Cho Da Nhạy Cảm Halio Sensitive Facial Cleansing & Massaging Device hiện đang là sản phẩm được ưa thích tại Halio nhờ chế độ rung dịu nhẹ rất an toàn với da nhạy cảm.,2024-04-11T18:11:24.712Z,2024-04-11T18:11:29.811Z,['Màu sắc'],1121610036,Sweet Mint,858681007944,750000.0,https://product.hstatic.net/200000868185/product/new_project__11___1__a691eceed2dd407ca7e492192d416229_3fd8ae60ae614744acd485d4bc7dd85c.jpg,False,0.0
1083,https://lamthaocosmetics.vn/products/may-rua-mat-cho-da-nhay-cam-halio-sensitive-facial-cleansing-massaging-device,1054072511,Máy Rửa Mặt Cho Da Nhạy Cảm Halio Sensitive Facial Cleansing & Massaging Device,Halio,Dụng cụ - Thiết bị,9,https://product.hstatic.net/200000868185/product/thao_vi_-_2024-05-28t094337.340_0152c5298ba04a869d93701db2d4d4b5.png,Máy Rửa Mặt Cho Da Nhạy Cảm Halio Sensitive Facial Cleansing & Massaging Device hiện đang là sản phẩm được ưa thích tại Halio nhờ chế độ rung dịu nhẹ rất an toàn với da nhạy cảm.,2024-04-11T18:11:24.712Z,2024-04-11T18:11:29.811Z,['Màu sắc'],1121610037,Purple Rain,810052060330,750000.0,https://product.hstatic.net/200000868185/product/purple_rain_04ba6e4601744907852c1657fca2bfdc_808666ab63c541868e28bdbe61a043d2.png,False,0.0
1084,https://lamthaocosmetics.vn/products/co-my-foundation-glow,1054075525,Cọ Tán Kem Nền Innisfree Beauty Tool My Foundation Brush Glow,Innisfree,Cọ Trang Điểm,3,https://product.hstatic.net/200000868185/product/26429_l__1__700cd01487204098a79425305db4031a_c5f94b083be24114ad596f00a1ce0a96.png,"Thuộc dòng sản phẩm dụng cụ trang điểm của Innisfree, Cọ Tán Kem Nền Innisfree Beauty Tool My Foundation Brush Glow có thiết kế gọn nhe, thân cọ làm bằng gỗ chắc chắn cùng lông cọ mềm mại và mảnh, mang đến cho bạn một lớp nền căng bóng hiệu ứng ""glowy"" chuẩn Hàn.",2024-04-11T19:42:46.275Z,2024-04-11T19:42:47.246Z,['Tiêu đề'],1121617362,Default Title,8809560255958,259000.0,https://product.hstatic.net/200000868185/product/26429_l__1__700cd01487204098a79425305db4031a_c5f94b083be24114ad596f00a1ce0a96.png,True,1.0
1085,https://lamthaocosmetics.vn/products/may-day-tinh-chat-duong-trang-halio-ion-cleansing-moisturizing-beauty-device,1054072503,Máy Đẩy Tinh Chất Hỗ Trợ Làm Sạch Halio Ion Cleansing & Moisturizing Beauty Device,Halio,Dụng cụ - Thiết bị,3,https://product.hstatic.net/200000868185/product/thao_vi_-_2024-05-28t101623.153_9de4bc992d214363a6f1117dcb1628bb.png,Máy Đẩy Tinh Chất Hỗ Trợ Làm Sạch Halio Ion Cleansing & Moisturizing Beauty Device là loại máy đẩy tinh chất đang rất hot và nổi bật trên thị trường với giá cả phải chăng đi kèm chất lượng như mong đợi của người dùng.,2024-04-11T18:11:14.344Z,2024-04-11T18:11:17.576Z,['Màu sắc'],1121610017,Đen,810052060040,1049000.0,https://product.hstatic.net/200000868185/product/thao_vi_-_2024-05-28t101728.394_3172cfb5f7554c7e80d3c321cd756383.png,False,0.0
1086,https://lamthaocosmetics.vn/products/may-day-tinh-chat-duong-trang-halio-ion-cleansing-moisturizing-beauty-device,1054072503,Máy Đẩy Tinh Chất Hỗ Trợ Làm Sạch Halio Ion Cleansing & Moisturizing Beauty Device,Halio,Dụng cụ - Thiết bị,3,https://product.hstatic.net/200000868185/product/thao_vi_-_2024-05-28t101623.153_9de4bc992d214363a6f1117dcb1628bb.png,Máy Đẩy Tinh Chất Hỗ Trợ Làm Sạch Halio Ion Cleansing & Moisturizing Beauty Device là loại máy đẩy tinh chất đang rất hot và nổi bật trên thị trường với giá cả phải chăng đi kèm chất lượng như mong đợi của người dùng.,2024-04-11T18:11:14.344Z,2024-04-11T18:11:17.576Z,['Màu sắc'],1121610018,Trắng,858681007951,1049000.0,https://product.hstatic.net/200000868185/product/thao_vi_-_2024-05-28t101623.153_9de4bc992d214363a6f1117dcb1628bb.png,False,0.0
1087,https://lamthaocosmetics.vn/products/mut-tan-phan-phu-real-techniques-miracle-powder-sponge,1054072610,Mút Tán Phấn Phủ Real Techniques Miracle Powder Sponge,Real Techniques,Bông Mút Trang Điểm,1,https://product.hstatic.net/200000868185/product/6318_ea3c3063938aa82ed0ba0a99be4da650_0adc3fb4842042b2858b91024e8847c6_f9649f9e9da54cfd95b0f2f4fdcd6504.jpg,"Mút Tán Phấn Phủ Real Techniques Miracle Powder Sponge Thương hiệu: Real TechniquesXuất xứ: MỹMút Tán Phấn Phủ Real Techniques Miracle Powder Sponge là phiên bản mới của miếng mút trang điểm đến từ thương hiệu Real Techniques, được thiết kế đặc biệt để thoa phấn phủ và các sản phẩm dạng bột khác như phấn má hồng, bronz",2024-04-11T18:14:50.022Z,2024-04-11T18:14:52.165Z,['Tiêu đề'],1121610180,Default Title,079625018943,155000.0,https://product.hstatic.net/200000868185/product/6318_ea3c3063938aa82ed0ba0a99be4da650_0adc3fb4842042b2858b91024e8847c6_f9649f9e9da54cfd95b0f2f4fdcd6504.jpg,True,1.0
1088,https://lamthaocosmetics.vn/products/thiet-bi-giup-cang-da-mat-tre-hoa-lan-da-medicube-age-r-device,1054068866,"[MUA 1 TẶNG 5: 1 BĂNG ĐÔ + 1 BÔNG TẨY TRANG + 3 MASK]  Thiết Bị Giúp Săn Chắc Da, Trẻ Hoá Làn Da Medicube Age-R Device",Medicube,Dụng cụ - Thiết bị,0,https://product.hstatic.net/200000868185/product/6607_8888c4b510fbb18b2427cc59e13abf6e_82092c75466e431482115c7d7ab6930d_25d0f7bd3b5147c2ace9af3a4ad90356.jpg,"Thiết Bị Giúp Căng Da Mặt, Trẻ Hoá Làn Da Medicube Age-R Device là dòng thiết bị chăm sóc da tại nhà mô phỏng các kỹ thuật chăm sóc da chuyên nghiệp giúp xoa bóp và kích thích các cơ không hoạt động, làm cho chúng khỏe hơn, cuối cùng giúp cải thiện độ đàn hồi của da và giảm chảy xệ da.",2024-04-11T16:41:32.23Z,2024-04-11T16:41:36.225Z,['Tiêu đề'],1121602686,Default Title,8809865269100,4090000.0,https://product.hstatic.net/200000868185/product/6607_8888c4b510fbb18b2427cc59e13abf6e_82092c75466e431482115c7d7ab6930d_25d0f7bd3b5147c2ace9af3a4ad90356.jpg,False,0.0
1089,https://lamthaocosmetics.vn/products/luoc-massage-goi-dau-vess-mem-js-502-san-pham-chua-cap-nhat-gia,1054066467,Lược Massage gội đầu VeSS - Mềm JS-502 Nhật Bản,VeSS,Lược Gội Đầu,0,https://product.hstatic.net/200000868185/product/tn2648__6__0721032ba0154cdfba9b9a58992adfeb_46692bb6145d47e5bfb199747b535713.jpg,,2024-04-11T13:00:28.993Z,2024-04-11T13:00:32.729Z,['Tiêu đề'],1121597272,Default Title,4977084721885,135000.0,https://product.hstatic.net/200000868185/product/tn2648__6__0721032ba0154cdfba9b9a58992adfeb_46692bb6145d47e5bfb199747b535713.jpg,False,0.0
1090,https://lamthaocosmetics.vn/products/gel-rua-mat-cho-da-dau-mun-svr-sebiaclear-gel-moussant,1054071023,Gel Rửa Mặt Cho Da Dầu Mụn SVR Sebiaclear Gel Moussant,SVR,Sữa Rửa Mặt,2697,https://product.hstatic.net/200000868185/product/svsr__2__d21d036524df47a4a6b599aeeadb5820.jpg,"Bụi bẩn “cấu kết” bã nhờn gây bít tắc ở lỗ chân lông là một trong những nguyên nhân chính - phổ biến gây ra mụn. Gel rửa mặt cho da dầu mụn SVR Sebiaclear Gel Moussant với khả năng tạo bọt mịn sẽ nhẹ nhàng đánh bay những tác nhân gây hại sâu bên trong lỗ chân lông, trả lại cho bạn làn da sạch đẹp và căng đầy sức sống.",2024-04-11T17:36:34.143Z,2024-04-11T17:36:46.322Z,['Dung tích'],1121607163,55ml (đổi mã),3662361003389-1,119000.0,https://product.hstatic.net/200000868185/product/new_project_4f68eed997ca442f949d68939cc4b26c_98efb9a9a10b4946812d50869aca612b.jpg,False,0.0
